latest.cost.attendance.academic_year,latest.cost.tuition.in_state,latest.cost.tuition.out_of_state,latest.admissions.sat_scores.25th_percentile.critical_reading,latest.admissions.sat_scores.25th_percentile.math,latest.admissions.sat_scores.75th_percentile.critical_reading,latest.admissions.sat_scores.75th_percentile.math,latest.admissions.sat_scores.average.overall,latest.admissions.act_scores.25th_percentile.cumulative,latest.admissions.act_scores.75th_percentile.cumulative,latest.admissions.act_scores.midpoint.cumulative,school.name,school.city,school.state,school.region_id,school.degrees_awarded.predominant,school.degrees_awarded.highest
24052.0,14798.0,14798.0,,,,,,,,,West Virginia Junior College-Morgantown,Morgantown,WV,Southeast,Associate,Bachelor
13512.0,4706.0,12698.0,,,,,,,,,West Virginia Northern Community College,Wheeling,WV,Southeast,Associate,Associate
26415.0,10104.0,28608.0,520.0,490.0,620.0,600.0,1122.0,20.0,26.0,24.0,West Virginia University,Morgantown,WV,Southeast,Bachelor,Graduate
42504.0,29875.0,29875.0,,,,,,,,20.0,Wheeling University,Wheeling,WV,Southeast,Bachelor,Graduate
51362.0,34086.0,34086.0,,,,,,,,,Alverno College,Milwaukee,WI,Midwest,Bachelor,Graduate
19434.0,4977.0,7255.0,,,,,,,,,Madison Area Technical College,Madison,WI,Midwest,Certificate,Associate
42941.0,30952.0,30952.0,,,,,,,,22.0,Bellin College,Green Bay,WI,Midwest,Bachelor,Graduate
71365.0,60886.0,60886.0,590.0,610.0,720.0,710.0,1287.0,24.0,30.0,26.0,Beloit College,Beloit,WI,Midwest,Bachelor,Bachelor
15522.0,4267.0,6061.0,,,,,,,,,Blackhawk Technical College,Janesville,WI,Midwest,Certificate,Associate
52639.0,38890.0,38890.0,510.0,530.0,640.0,630.0,1190.0,21.0,27.0,25.0,Carroll University,Waukesha,WI,Midwest,Bachelor,Graduate
50822.0,38750.0,38750.0,,,,,1150.0,20.0,25.0,24.0,Carthage College,Kenosha,WI,Midwest,Bachelor,Graduate
53315.0,35470.0,35470.0,,,,,1190.0,22.0,28.0,23.0,Concordia University-Wisconsin,Mequon,WI,Midwest,Bachelor,Graduate
50903.0,35860.0,35860.0,,,,,,,,,Edgewood University,Madison,WI,Midwest,Bachelor,Graduate
16862.0,5040.0,7283.0,,,,,,,,,Fox Valley Technical College,Appleton,WI,Midwest,Certificate,Associate
16242.0,4956.0,7199.0,,,,,,,,,Gateway Technical College,Kenosha,WI,Midwest,Certificate,Associate
48840.0,33396.0,33396.0,,,,,,,,,Lakeland University,Plymouth,WI,Midwest,Bachelor,Graduate
14599.0,4844.0,7087.0,,,,,,,,,Lakeshore Technical College,Cleveland,WI,Midwest,Certificate,Associate
69849.0,56982.0,56982.0,610.0,590.0,710.0,710.0,1350.0,24.0,31.0,30.0,Lawrence University,Appleton,WI,Midwest,Bachelor,Bachelor
37092.0,21550.0,21550.0,485.0,455.0,645.0,615.0,1170.0,20.0,28.0,24.0,Maranatha Baptist University,Watertown,WI,Midwest,Bachelor,Graduate
44450.0,35178.0,35178.0,,,,,,,,21.0,Marian University,Fond Du Lac,WI,Midwest,Bachelor,Graduate
66768.0,51170.0,51170.0,610.0,590.0,680.0,680.0,1310.0,26.0,31.0,28.0,Marquette University,Milwaukee,WI,Midwest,Bachelor,Graduate
15840.0,5002.0,7171.0,,,,,,,,,Mid-State Technical College,Wisconsin Rapids,WI,Midwest,Certificate,Associate
17359.0,5184.0,7427.0,,,,,,,,,Milwaukee Area Technical College,Milwaukee,WI,Midwest,Certificate,Associate
53528.0,43743.0,43743.0,,,,,,,,,Milwaukee Institute of Art & Design,Milwaukee,WI,Midwest,Bachelor,Bachelor
62648.0,50480.0,50480.0,,,,,,,,27.0,Milwaukee School of Engineering,Milwaukee,WI,Midwest,Bachelor,Graduate
14583.0,4819.0,7084.0,,,,,,,,,Moraine Park Technical College,Fond du Lac,WI,Midwest,Certificate,Associate
49270.0,35420.0,35420.0,,,,,1020.0,18.0,21.0,19.0,Mount Mary University,Milwaukee,WI,Midwest,Bachelor,Graduate
14072.0,4793.0,7066.0,,,,,,,,,Nicolet Area Technical College,Rhinelander,WI,Midwest,Certificate,Associate
15768.0,4889.0,7132.0,,,,,,,,,Northcentral Technical College,Wausau,WI,Midwest,Certificate,Associate
15436.0,4960.0,7233.0,,,,,,,,,Northeast Wisconsin Technical College,Green Bay,WI,Midwest,Certificate,Associate
63540.0,51900.0,51900.0,510.0,470.0,680.0,590.0,1176.0,21.0,27.0,24.0,Ripon College,Ripon,WI,Midwest,Bachelor,Graduate
59422.0,45580.0,45580.0,525.0,508.0,680.0,610.0,1182.0,21.0,28.0,27.0,Saint Norbert College,De Pere,WI,Midwest,Bachelor,Graduate
16662.0,4904.0,7147.0,,,,,,,,,Southwest Wisconsin Technical College,Fennimore,WI,Midwest,Certificate,Associate
45558.0,34250.0,34250.0,,,,,1190.0,22.0,26.0,23.0,Viterbo University,La Crosse,WI,Midwest,Bachelor,Graduate
16986.0,4844.0,7087.0,,,,,,,,,Chippewa Valley Technical College,Eau Claire,WI,Midwest,Certificate,Associate
15531.0,4872.0,7115.0,,,,,,,,,Waukesha County Technical College,Pewaukee,WI,Midwest,Certificate,Associate
16078.0,4820.0,7078.0,,,,,,,,,Western Technical College,La Crosse,WI,Midwest,Certificate,Associate
18719.0,8616.0,18716.0,,,,,1050.0,17.0,24.0,21.0,University of Wisconsin-Whitewater,Whitewater,WI,Midwest,Bachelor,Graduate
14981.0,4926.0,7169.0,,,,,,,,,Northwood Technical College,Rice Lake,WI,Midwest,Certificate,Associate
21705.0,9642.0,19228.0,,,,,1220.0,22.0,27.0,24.0,University of Wisconsin-Eau Claire,Eau Claire,WI,Midwest,Bachelor,Graduate
19366.0,8700.0,17288.0,,,,,1120.0,18.0,24.0,22.0,University of Wisconsin-Green Bay,Green Bay,WI,Midwest,Bachelor,Graduate
19593.0,10070.0,19517.0,,,,,1220.0,22.0,27.0,24.0,University of Wisconsin-La Crosse,La Crosse,WI,Midwest,Bachelor,Graduate
48785.0,36110.0,36110.0,530.0,440.0,640.0,590.0,1239.0,23.0,29.0,25.0,Wisconsin Lutheran College,Milwaukee,WI,Midwest,Bachelor,Graduate
19652.0,8532.0,16446.0,,,,,1090.0,18.0,25.0,21.0,University of Wisconsin-Oshkosh,Oshkosh,WI,Midwest,Bachelor,Graduate
18199.0,8270.0,17429.0,,,,,1090.0,17.0,25.0,21.0,University of Wisconsin-Parkside,Kenosha,WI,Midwest,Bachelor,Graduate
27939.0,13450.0,13450.0,,,,,,,,,Herzing University-Madison,Madison,WI,Midwest,Certificate,Graduate
22797.0,10701.0,19265.0,,,,,1150.0,20.0,27.0,23.0,University of Wisconsin-Stout,Menomonie,WI,Midwest,Bachelor,Graduate
19860.0,8812.0,16726.0,,,,,1090.0,18.0,24.0,21.0,University of Wisconsin-Superior,Superior,WI,Midwest,Bachelor,Graduate
28679.0,11603.0,42103.0,670.0,710.0,740.0,780.0,1427.0,29.0,33.0,29.0,University of Wisconsin-Madison,Madison,WI,Midwest,Bachelor,Graduate
22756.0,10398.0,22398.0,,,,,1090.0,18.0,25.0,22.0,University of Wisconsin-Milwaukee,Milwaukee,WI,Midwest,Bachelor,Graduate
21266.0,8644.0,17603.0,,,,,1190.0,21.0,28.0,23.0,University of Wisconsin-Platteville,Platteville,WI,Midwest,Bachelor,Graduate
19781.0,9008.0,17470.0,,,,,1150.0,19.0,26.0,22.0,University of Wisconsin-River Falls,River Falls,WI,Midwest,Bachelor,Graduate
20079.0,9488.0,18508.0,,,,,1150.0,20.0,26.0,22.0,University of Wisconsin-Stevens Point,Stevens Point,WI,Midwest,Bachelor,Graduate
15256.0,4470.0,10770.0,,,,,,,,,Casper College,Casper,WY,West,Associate,Associate
16891.0,4800.0,11100.0,,,,,,,,,Central Wyoming College,Riverton,WY,West,Associate,Bachelor
14076.0,4290.0,10590.0,,,,,,,,,Eastern Wyoming College,Torrington,WY,West,Associate,Associate
13504.0,4613.0,10913.0,,,,,,,,,Laramie County Community College,Cheyenne,WY,West,Associate,Bachelor
16898.0,4962.0,11262.0,,,,,,,,,Northwest College,Powell,WY,West,Associate,Bachelor
17001.0,4830.0,11130.0,,,,,,,,,Northern Wyoming Community College District,Sheridan,WY,West,Associate,Associate
14532.0,4230.0,10530.0,,,,,,,,,Western Wyoming Community College,Rock Springs,WY,West,Associate,Bachelor
24818.0,7768.0,24178.0,,,,,,,,,University of Wyoming,Laramie,WY,West,Bachelor,Graduate
10560.0,5300.0,5600.0,,,,,,,,,American Samoa Community College,Pago Pago,AS,Outlying Areas,Associate,Bachelor
10778.0,3414.0,4614.0,,,,,,,,,Guam Community College,Mangilao,GU,Outlying Areas,Associate,Associate
14961.0,6110.0,11414.0,,,,,,,,,University of Guam,Mangilao,GU,Outlying Areas,Bachelor,Graduate
10545.0,4038.0,5520.0,,,,,,,,,Northern Marianas College,Saipan,MP,Outlying Areas,Associate,Bachelor
11408.0,8306.0,8306.0,,,,,,,,,American Educational College,Bayamon,PR,Outlying Areas,Certificate,Certificate
16834.0,8350.0,8350.0,,,,,,,,,Universidad Adventista de las Antillas,Mayaguez,PR,Outlying Areas,Bachelor,Graduate
12986.0,8280.0,8280.0,,,,,,,,,Atlantic University,Guaynabo,PR,Outlying Areas,Bachelor,Graduate
12976.0,5986.0,5986.0,,,,,,,,,Universidad Central de Bayamon,Bayamón,PR,Outlying Areas,Bachelor,Graduate
18382.0,8505.0,8505.0,,,,,,,,,Albizu University-San Juan,San Juan,PR,Outlying Areas,Bachelor,Graduate
9835.0,8844.0,8844.0,,,,,,,,,Caribbean University-Bayamon,Bayamon,PR,Outlying Areas,Certificate,Graduate
10710.0,8844.0,8844.0,,,,,,,,,Caribbean University-Carolina,Carolina,PR,Outlying Areas,Bachelor,Graduate
18678.0,6550.0,6550.0,,,,,,,,,Pontifical Catholic University of Puerto Rico-Arecibo,Arecibo,PR,Outlying Areas,Bachelor,Graduate
20508.0,6650.0,6650.0,595.0,600.0,680.0,680.0,1300.0,,,,Pontifical Catholic University of Puerto Rico-Ponce,Ponce,PR,Outlying Areas,Bachelor,Graduate
19241.0,12900.0,12900.0,,,,,,,,,CEM College-San Juan,San Juan,PR,Outlying Areas,Certificate,Bachelor
11510.0,6660.0,6660.0,,,,,,,,,Universidad Teologica del Caribe,Trujillo Alto,PR,Outlying Areas,Bachelor,Graduate
6024.0,2580.0,2580.0,,,,,,,,,Colegio Universitario de San Juan,San Juan,PR,Outlying Areas,Associate,Bachelor
14214.0,7750.0,7750.0,,,,,,,,,Universidad Ana G. Mendez-Cupey Campus,San Juan,PR,Outlying Areas,Bachelor,Graduate
12920.0,3370.0,3850.0,,,,,,,,,Puerto Rico Conservatory of Music,San Juan,PR,Outlying Areas,Bachelor,Graduate
15680.0,7050.0,14125.0,,,,,,,,,EDP University of Puerto Rico Inc-San Sebastian,San Sebastian,PR,Outlying Areas,Associate,Graduate
9057.0,4902.0,8502.0,,,,,,,,,Escuela de Artes Plasticas y Diseno de Puerto Rico,San Juan,PR,Outlying Areas,Bachelor,Bachelor
6073.0,1600.0,1600.0,,,,,,,,,Instituto Tecnologico de Puerto Rico-Recinto de Manati,Manati,PR,Outlying Areas,Associate,Associate
14229.0,8750.0,8750.0,,,,,,,,,Huertas College,Caguas,PR,Outlying Areas,Certificate,Bachelor
9960.0,6560.0,6560.0,,,,,,,,,Humacao Community College,Humacao,PR,Outlying Areas,Certificate,Bachelor
15358.0,8664.0,8664.0,,,,,,,,,ICPR Junior College-Arecibo,Arecibo,PR,Outlying Areas,Certificate,Associate
15988.0,8664.0,8664.0,,,,,,,,,ICPR Junior College-Mayaguez,Mayaguez,PR,Outlying Areas,Certificate,Associate
11845.0,3608.0,3608.0,,,,,,,,,Instituto Tecnologico de Puerto Rico-Recinto de Guayama,Guayama,PR,Outlying Areas,Associate,Associate
4451.0,1180.0,1180.0,,,,,,,,,Instituto Tecnologico de Puerto Rico-Recinto de San Juan,San Juan,PR,Outlying Areas,Associate,Associate
16380.0,5780.0,5780.0,,,,,,,,,Inter American University of Puerto Rico-San German,San German,PR,Outlying Areas,Bachelor,Graduate
16057.0,5742.0,5742.0,,,,,,,,,Inter American University of Puerto Rico-Aguadilla,Aguadilla,PR,Outlying Areas,Bachelor,Graduate
16625.0,5780.0,5780.0,,,,,,,,,Inter American University of Puerto Rico-Arecibo,Arecibo,PR,Outlying Areas,Bachelor,Graduate
16051.0,5742.0,5742.0,,,,,,,,,Inter American University of Puerto Rico-Barranquitas,Barranquitas,PR,Outlying Areas,Bachelor,Graduate
16837.0,5780.0,5780.0,,,,,,,,,Inter American University of Puerto Rico-Metro,San Juan,PR,Outlying Areas,Bachelor,Graduate
16065.0,5780.0,5780.0,,,,,,,,,Inter American University of Puerto Rico-Ponce,Mercedita,PR,Outlying Areas,Bachelor,Graduate
16190.0,5780.0,5780.0,,,,,,,,,Inter American University of Puerto Rico-Fajardo,Fajardo,PR,Outlying Areas,Bachelor,Graduate
16475.0,5780.0,5780.0,,,,,,,,,Inter American University of Puerto Rico-Guayama,Guayama,PR,Outlying Areas,Associate,Graduate
16324.0,5780.0,5780.0,,,,,,,,,Inter American University of Puerto Rico-Bayamon,Bayamon,PR,Outlying Areas,Bachelor,Graduate
23233.0,8451.0,8451.0,,,,,,,,,Liceo de Arte y Tecnologia,San Juan,PR,Outlying Areas,Certificate,Certificate
15821.0,12698.0,13853.0,,,,,,,,,NUC University,Bayamon,PR,Outlying Areas,Certificate,Graduate
14498.0,5954.0,5954.0,393.0,398.0,510.0,513.0,909.0,,,,University of Puerto Rico-Aguadilla,Aguadilla,PR,Outlying Areas,Bachelor,Bachelor
17710.0,5354.0,5354.0,,,,,,,,,University of Puerto Rico-Arecibo,Arecibo,PR,Outlying Areas,Bachelor,Graduate
12501.0,6284.0,6284.0,,,,,,,,,University of Puerto Rico,Bayamon,PR,Outlying Areas,Bachelor,Bachelor
19396.0,7986.0,7986.0,411.0,398.0,538.0,519.0,932.0,,,,University of Puerto Rico-Carolina,Carolina,PR,Outlying Areas,Bachelor,Bachelor
15909.0,5354.0,5354.0,421.0,422.0,531.0,542.0,955.0,,,,University of Puerto Rico at Cayey,Cayey,PR,Outlying Areas,Bachelor,Bachelor
19547.0,5364.0,5364.0,,,,,,,,,University of Puerto Rico-Humacao,Humacao,PR,Outlying Areas,Bachelor,Bachelor
20908.0,5354.0,5354.0,,,,,,,,,University of Puerto Rico-Utuado,Utuado,PR,Outlying Areas,Associate,Bachelor
21637.0,5274.0,5274.0,,,,,,,,,University of Puerto Rico-Mayaguez,Mayaguez,PR,Outlying Areas,Bachelor,Graduate
17193.0,5354.0,5354.0,,,,,,,,,University of Puerto Rico at Ponce,Ponce,PR,Outlying Areas,Bachelor,Bachelor
15118.0,5354.0,5354.0,,,,,,,,,University of Puerto Rico-Rio Piedras,San Juan,PR,Outlying Areas,Bachelor,Graduate
14113.0,7750.0,7750.0,,,,,,,,,Universidad Ana G. Mendez-Carolina Campus,Carolina,PR,Outlying Areas,Bachelor,Graduate
19728.0,6410.0,6410.0,,,,,,,,,Universidad del Sagrado Corazon,Santurce,PR,Outlying Areas,Bachelor,Graduate
14642.0,7707.0,7707.0,,,,,,,,,Universidad Central Del Caribe,Bayamon,PR,Outlying Areas,Certificate,Graduate
23368.0,9870.0,9870.0,,,,,,,,,Universidad Politecnica de Puerto Rico,Hato Rey,PR,Outlying Areas,Bachelor,Graduate
18605.0,6550.0,6550.0,,,,,,,,,Pontifical Catholic University of Puerto Rico-Mayaguez,Mayaguez,PR,Outlying Areas,Bachelor,Graduate
14224.0,7750.0,7750.0,,,,,,,,,Universidad Ana G. Mendez-Gurabo Campus,Gurabo,PR,Outlying Areas,Bachelor,Graduate
10445.0,5050.0,5050.0,,,,,,,,,College of Micronesia-FSM,Pohnpei,FM,Outlying Areas,Associate,Bachelor
9624.0,3730.0,3970.0,,,,,,,,,Palau Community College,Koror,PW,Outlying Areas,Associate,Associate
17771.0,5957.0,16557.0,423.0,360.0,550.0,480.0,938.0,19.0,22.0,17.0,University of the Virgin Islands,Charlotte Amalie,VI,Outlying Areas,Bachelor,Graduate
87833.0,65910.0,65910.0,740.0,770.0,780.0,800.0,1553.0,34.0,35.0,35.0,Stanford University,Stanford,CA,Northwest,Bachelor,Graduate
24591.0,9992.0,28794.0,600.0,600.0,720.0,760.0,1364.0,27.0,34.0,30.0,Purdue University-Main Campus,West Lafayette,IN,Midwest,Bachelor,Graduate
42167.0,17893.0,17893.0,,,,,,,,,Parker University,Dallas,TX,Southwest,Bachelor,Graduate
15740.0,7050.0,14125.0,,,,,,,,,EDP University of Puerto Rico Inc-San Juan,San Juan,PR,Outlying Areas,Associate,Graduate
15133.0,8664.0,8664.0,,,,,,,,,ICPR Junior College,Hato Rey,PR,Outlying Areas,Certificate,Associate
17608.0,3104.0,10064.0,400.0,360.0,520.0,500.0,919.0,15.0,21.0,,Georgia State University-Perimeter College,Atlanta,GA,Southeast,Associate,Associate
21274.0,3386.0,5954.0,,,,,,,,,Georgia Piedmont Technical College,Clarkston,GA,Southeast,Certificate,Associate
13314.0,5460.0,6360.0,,,,,,,,,Warren County Community College,Washington,NJ,Northeast,Associate,Associate
55824.0,40504.0,40504.0,680.0,610.0,750.0,710.0,1426.0,28.0,34.0,28.0,St. John's College,Santa Fe,NM,Southwest,Bachelor,Graduate
19500.0,8600.0,8600.0,,,,,,,,,Bais Medrash Elyon,Monsey,NY,Northeast,Bachelor,Bachelor
31313.0,21294.0,21294.0,,,,,1020.0,17.0,19.0,,Mid-America Christian University,Oklahoma City,OK,Southwest,Bachelor,Graduate
11946.0,3412.0,9952.0,,,,,,,,,Palo Alto College,San Antonio,TX,Southwest,Associate,Bachelor
15783.0,3390.0,5958.0,,,,,,,,,Athens Technical College,Athens,GA,Southeast,Certificate,Associate
34541.0,13295.0,13295.0,,,,,,,,,Beckfield College-Florence,Florence,KY,Southeast,Associate,Bachelor
36763.0,16990.0,16990.0,,,,,,,,,Dorsey College-Wayne,Wayne,MI,Midwest,Certificate,Certificate
14708.0,5544.0,9024.0,,,,,,,,,Sussex County Community College,Newton,NJ,Northeast,Associate,Associate
83124.0,66540.0,66540.0,,,,,,,,,Landmark College,Putney,VT,Northeast,Associate,Graduate
19682.0,6100.0,6100.0,,,,,,,,,Yeshiva Gedolah of Greater Detroit,Oak Park,MI,Midwest,Bachelor,Bachelor
15237.0,2014.0,6064.0,,,,,,,,,Collin County Community College District,McKinney,TX,Southwest,Associate,Bachelor
13476.0,4728.0,6432.0,,,,,,,,,Owensboro Community and Technical College,Owensboro,KY,Southeast,Certificate,Associate
30055.0,18484.0,18484.0,,,,,,,,,ECPI University,Virginia Beach,VA,Southeast,Associate,Graduate
30808.0,13955.0,13955.0,,,,,,,,,Fortis Institute-Forty Fort,Forty Fort,PA,Northeast,Certificate,Certificate
15483.0,13713.0,13713.0,,,,,,,,,Laurel Technical Institute,Uniontown,PA,Northeast,Associate,Associate
30830.0,16757.0,16757.0,,,,,,,,,Aviation Institute of Maintenance-Philadelphia,Philadelphia,PA,Northeast,Certificate,Certificate
33929.0,16990.0,16990.0,,,,,,,,,Dorsey College-Roseville,Roseville,MI,Midwest,Certificate,Certificate
13637.0,5040.0,8910.0,,,,,,,,,Southern Union State Community College,Wadley,AL,Southeast,Certificate,Associate
35322.0,18145.0,18145.0,,,,,,,,,South University-Columbia,Columbia,SC,Southeast,Bachelor,Graduate
17202.0,6030.0,6030.0,,,,,,,,,Lac Courte Oreilles Ojibwe University,Hayward,WI,Midwest,Associate,Graduate
32164.0,14922.0,14922.0,,,,,,,,,Platt College-Los Angeles,Alhambra,CA,Northwest,Certificate,Bachelor
13629.0,3048.0,6096.0,,,,,,,,,St Charles Community College,Cottleville,MO,Midwest,Associate,Associate
35325.0,12540.0,12540.0,,,,,,,,,University of Massachusetts Global,Aliso Viejo,CA,Northwest,Bachelor,Graduate
24449.0,6916.0,29944.0,540.0,520.0,625.0,620.0,1150.0,21.0,26.0,26.0,New College of Florida,Sarasota,FL,Southeast,Bachelor,Graduate
10405.0,1474.0,3418.0,,,,,,,,,Luna Community College,Las Vegas,NM,Southwest,Certificate,Associate
19300.0,9300.0,9300.0,,,,,,,,,Yeshivah Gedolah Rabbinical College,Miami Beach,FL,Southeast,Bachelor,Non-degree-granting
10000.0,8844.0,8844.0,,,,,,,,,Caribbean University-Ponce,Ponce,PR,Outlying Areas,Bachelor,Graduate
9936.0,8844.0,8844.0,,,,,,,,,Caribbean University-Vega Baja,Vega Baja,PR,Outlying Areas,Bachelor,Graduate
32794.0,19365.0,19365.0,,,,,,,,,University of Advancing Technology,Tempe,AZ,Southwest,Associate,Graduate
18375.0,2358.0,8958.0,,,,,,,,,Paradise Valley Community College,Phoenix,AZ,Southwest,Certificate,Associate
17845.0,2358.0,8958.0,,,,,,,,,Chandler-Gilbert Community College,Chandler,AZ,Southwest,Certificate,Associate
25161.0,7980.0,7980.0,,,,,,,,,South Florida Bible College and Theological Seminary,Deerfield Beach,FL,Southeast,Associate,Graduate
33192.0,18240.0,25980.0,,,,,,,,,Pennsylvania College of Technology,Williamsport,PA,Northeast,Associate,Graduate
45244.0,15313.0,15313.0,498.0,498.0,678.0,593.0,1110.0,,,,Commonwealth Institute of Funeral Service,Houston,TX,Southwest,Associate,Associate
15570.0,3610.0,3610.0,,,,,,,,,Stone Child College,Box Elder,MT,West,Associate,Bachelor
12429.0,6630.0,12460.0,,,,,,,,,Suffolk County Community College,Selden,NY,Northeast,Associate,Associate
15138.0,1168.0,9808.0,,,,,,,,,Las Positas College,Livermore,CA,Northwest,Associate,Associate
17125.0,3388.0,5956.0,,,,,,,,,Ogeechee Technical College,Statesboro,GA,Southeast,Certificate,Associate
32998.0,16411.0,16411.0,,,,,,,,,Remington College-Mobile Campus,Mobile,AL,Southeast,Certificate,Associate
26505.0,14894.0,14894.0,,,,,,,,,Southern Technical College,Fort Myers,FL,Southeast,Certificate,Associate
21649.0,8082.0,20682.0,,,,,,,,,California State University-San Marcos,San Marcos,CA,Northwest,Bachelor,Graduate
21837.0,10970.0,10970.0,,,,,,,,,Interactive College of Technology-Newport,Newport,KY,Southeast,Certificate,Associate
21770.0,10970.0,10970.0,,,,,,,,,Interactive College of Technology,Houston,TX,Southwest,Associate,Associate
12157.0,3342.0,5238.0,,,,,,,,,NorthWest Arkansas Community College,Bentonville,AR,Southeast,Certificate,Associate
20495.0,12075.0,12075.0,,,,,,,,,Capital Area Career Center,Springfield,IL,Midwest,Certificate,Certificate
27710.0,20350.0,20350.0,,,,,,,,,Nossi College of Art and Design,Nashville,TN,Southeast,Bachelor,Bachelor
19660.0,3400.0,5968.0,,,,,,,,,Southeastern Technical College,Vidalia,GA,Southeast,Certificate,Associate
30495.0,20500.0,20500.0,,,,,,,,24.0,Worsham College of Mortuary Science,Wheeling,IL,Midwest,Associate,Associate
26626.0,15868.0,15868.0,,,,,,,,,Bryan University,Springfield,MO,Midwest,Associate,Graduate
31288.0,15543.0,15543.0,,,,,,,,,Fortis College-Smyrna,Smyrna,GA,Southeast,Certificate,Associate
15989.0,12500.0,12500.0,,,,,,,,,Yeshiva Gedolah Imrei Yosef D'spinka,Brooklyn,NY,Northeast,Bachelor,Bachelor
29267.0,15876.0,15876.0,,,,,,,,,Remington College-Cleveland Campus,Cleveland,OH,Midwest,Certificate,Associate
18696.0,12900.0,12900.0,,,,,,,,,CEM College-Humacao,Humacao,PR,Outlying Areas,Associate,Bachelor
17275.0,6840.0,7480.0,,,,,,,,,College of the Marshall Islands,Majuro,MH,Outlying Areas,Associate,Bachelor
31669.0,16071.0,16071.0,,,,,,,,,Remington College-Fort Worth Campus,North Richland Hills,TX,Southwest,Certificate,Associate
31642.0,16637.0,16637.0,,,,,,,,,Centura College-Newport News,Newport News,VA,Southeast,Certificate,Certificate
36328.0,16637.0,16637.0,,,,,,,,,Centura College-Norfolk,Norfolk,VA,Southeast,Certificate,Associate
30038.0,18100.0,18100.0,,,,,,,,,Northwest College of Art & Design,Tacoma,WA,Northwest,Bachelor,Bachelor
26908.0,12919.0,43155.0,,,,,,,,,University of Washington-Bothell Campus,Bothell,WA,Northwest,Bachelor,Graduate
25346.0,13168.0,43404.0,,,,,,,,,University of Washington-Tacoma Campus,Tacoma,WA,Northwest,Bachelor,Graduate
54944.0,11000.0,11000.0,,,,,,,,,Pacific College of Health and Science,San Diego,CA,Northwest,Certificate,Graduate
12043.0,3480.0,3480.0,,,,,,,,,Bay Mills Community College,Brimley,MI,Midwest,Certificate,Bachelor
19659.0,6006.0,6006.0,,,,,,,,,Fond du Lac Tribal and Community College,Cloquet,MN,Midwest,Associate,Bachelor
10551.0,4365.0,4365.0,,,,,,,,,Northwest Indian College,Bellingham,WA,Northwest,Associate,Bachelor
30099.0,16548.0,16548.0,,,,,,,,,Provo College,Provo,UT,West,Bachelor,Bachelor
13318.0,2766.0,14746.0,,,,,,,,,Southwest College for the Deaf,Big Spring,TX,Southwest,Certificate,Associate
31646.0,15688.0,15688.0,,,,,,,,,Fortis College-Richmond,Richmond,VA,Southeast,Certificate,Associate
